role,route_name,path,status,code,note
anonymous,landing:home,/,OK,200,
anonymous,landing:about,/about/,OK,200,
anonymous,landing:contact,/contact/,OK,200,
anonymous,landing:pricing,/pricing/,OK,200,
anonymous,landing:free_trial,/free-trial/,OK,200,
anonymous,landing:free_trial_success,/free-trial/success/,REDIRECT,302,
anonymous,login,/login/,OK,200,
anonymous,logout,/logout/,SKIPPED,,Destructive or special route — skipped for safety
anonymous,password_reset,/password-reset/,OK,200,
anonymous,password_reset_done,/password-reset/done/,OK,200,
anonymous,password_reset_confirm,,UNRESOLVED,,"Missing sample kwargs: ['uidb64', 'token']"
anonymous,password_reset_complete,/password-reset-complete/,OK,200,
anonymous,password_change,/password-change/,REDIRECT,302,
anonymous,password_change_done,/password-change/done/,REDIRECT,302,
anonymous,dashboard,/dashboard/,REDIRECT,302,
anonymous,global_search,/search/,REDIRECT,302,
anonymous,offline,/offline/,OK,200,
anonymous,manifest,/manifest.json,OK,200,
anonymous,service_worker,/sw.js,OK,200,
anonymous,accounts:login_settings,/accounts/login-settings/,REDIRECT,302,
anonymous,accounts:profile,/accounts/profile/,REDIRECT,302,
anonymous,accounts:profile_update,/accounts/profile/update/,REDIRECT,302,
anonymous,accounts:notifications,/accounts/notifications/,REDIRECT,302,
anonymous,accounts:send_employee_notification,/accounts/notifications/send/,REDIRECT,302,
anonymous,accounts:push_subscribe,/accounts/push-subscribe/,REDIRECT,302,
anonymous,accounts:push_unsubscribe,/accounts/push-unsubscribe/,REDIRECT,302,
anonymous,employees:folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
anonymous,employees:folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:search_api,/employees/api/search/,REDIRECT,302,
anonymous,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
anonymous,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
anonymous,employees:add,/employees/add/,REDIRECT,302,
anonymous,employees:print_all,/employees/print/,REDIRECT,302,
anonymous,employees:my_balance,/employees/my-balance/,REDIRECT,302,
anonymous,employees:my_deductions,/employees/my-deductions/,REDIRECT,302,
anonymous,employees:edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:create_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:deactivate_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:reset_password,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:list,/employees/,REDIRECT,302,
anonymous,employees:employee_list,/employees/,REDIRECT,302,
anonymous,employees:employee_add,/employees/add/,REDIRECT,302,
anonymous,employees:employee_create,/employees/add/,REDIRECT,302,
anonymous,employees:add_employee,/employees/add/,REDIRECT,302,
anonymous,employees:employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_print,/employees/print/,REDIRECT,302,
anonymous,employees:employee_print_all,/employees/print/,REDIRECT,302,
anonymous,employees:employees_print,/employees/print/,REDIRECT,302,
anonymous,employees:employees_print_all,/employees/print/,REDIRECT,302,
anonymous,employees:employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees:employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
anonymous,employees:my_balance_view,/employees/my-balance/,REDIRECT,302,
anonymous,employees:employee_balance,/employees/my-balance/,REDIRECT,302,
anonymous,employees:my_deductions_view,/employees/my-deductions/,REDIRECT,302,
anonymous,employees:employee_deductions,/employees/my-deductions/,REDIRECT,302,
anonymous,employees:employee_search_api,/employees/api/search/,REDIRECT,302,
anonymous,employees:manager_options_api,/employees/api/manager-options/,REDIRECT,302,
anonymous,employees:hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
anonymous,attendance:check_in,/attendance/check-in/,REDIRECT,302,
anonymous,attendance:list,/attendance/,REDIRECT,302,
anonymous,attendance:check_in_old,/attendance/check-in/,REDIRECT,302,
anonymous,attendance:api_check_in,/attendance/api/check-in/,REDIRECT,302,
anonymous,attendance:api_check_out,/attendance/api/check-out/,REDIRECT,302,
anonymous,attendance:visits,/attendance/visits/,REDIRECT,302,
anonymous,attendance:visit_add,/attendance/visits/add/,REDIRECT,302,
anonymous,attendance:live_map,/attendance/map/,REDIRECT,302,
anonymous,attendance:api_live_locations,/attendance/api/live-locations/,REDIRECT,302,
anonymous,attendance:tracking,/attendance/tracking/,REDIRECT,302,
anonymous,attendance:api_track,/attendance/api/track/,REDIRECT,302,
anonymous,attendance:tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
anonymous,attendance:monitor,/attendance/monitor/,REDIRECT,302,
anonymous,attendance:api_monitor,/attendance/api/monitor/,REDIRECT,302,
anonymous,attendance:attendance_list,/attendance/,REDIRECT,302,
anonymous,attendance:check_in_page_old,/attendance/check-in/,REDIRECT,302,
anonymous,attendance:visits_list,/attendance/visits/,REDIRECT,302,
anonymous,attendance:tracking_page,/attendance/tracking/,REDIRECT,302,
anonymous,attendance:employee_tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
anonymous,attendance:field_employees_monitor,/attendance/monitor/,REDIRECT,302,
anonymous,attendance:api_track_location,/attendance/api/track/,REDIRECT,302,
anonymous,attendance:api_monitor_data,/attendance/api/monitor/,REDIRECT,302,
anonymous,attendance:late_notifications,/attendance/late-notifications/,REDIRECT,302,
anonymous,attendance:late_notification_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,attendance:my_warnings,/attendance/my-warnings/,REDIRECT,302,
anonymous,attendance:schedule_week,/attendance/schedule/,REDIRECT,302,
anonymous,attendance:assignment_add,/attendance/schedule/assignment/,REDIRECT,302,
anonymous,attendance:stealth_manage,/attendance/stealth-manage/,REDIRECT,302,
anonymous,attendance:stealth_alerts,/attendance/stealth-alerts/,REDIRECT,302,
anonymous,attendance:api_stealth_location,/attendance/api/stealth-location/,REDIRECT,302,
anonymous,attendance:override,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,subscriptions:upsell,/subscriptions/upgrade/module/payroll/,REDIRECT,302,
anonymous,subscriptions:admin_dashboard,/subscriptions/,REDIRECT,302,
anonymous,subscriptions:plans_list,/subscriptions/plans/,REDIRECT,302,
anonymous,subscriptions:subscriptions_list,/subscriptions/subscriptions/,REDIRECT,302,
anonymous,subscriptions:create,/subscriptions/subscriptions/create/,REDIRECT,302,
anonymous,subscriptions:detail,/subscriptions/subscriptions/1/,REDIRECT,302,
anonymous,subscriptions:upgrade,/subscriptions/subscriptions/1/upgrade/,REDIRECT,302,
anonymous,subscriptions:extend,/subscriptions/subscriptions/1/extend/,REDIRECT,302,
anonymous,subscriptions:cancel,/subscriptions/subscriptions/1/cancel/,REDIRECT,302,
anonymous,subscriptions:activate,/subscriptions/subscriptions/1/activate/,REDIRECT,302,
anonymous,subscriptions:my_subscription,/subscriptions/my-subscription/,REDIRECT,302,
anonymous,subscriptions:my_plan,/subscriptions/my-plan/,REDIRECT,302,
anonymous,subscriptions:upgrade_plan,/subscriptions/upgrade/,REDIRECT,302,
anonymous,subscriptions:feature_locked,/subscriptions/feature-locked/,REDIRECT,302,
anonymous,subscriptions:contact_sales,/subscriptions/contact-sales/,OK,200,
anonymous,companies:charter_print_signature,,UNRESOLVED,,Missing sample kwargs: ['signature_id']
anonymous,companies:charter_acceptance_status,/companies/charter/1/acceptance-status/,REDIRECT,302,
anonymous,companies:charter_sign,/companies/charter/1/sign/,REDIRECT,302,
anonymous,companies:settings,/companies/settings/,REDIRECT,302,
anonymous,companies:charter,/companies/charter/,REDIRECT,302,
anonymous,companies:charter_accept,/companies/charter/accept/,REDIRECT,302,
anonymous,companies:charter_manage,/companies/charter/manage/,REDIRECT,302,
anonymous,companies:policies,/companies/policies/,REDIRECT,302,
anonymous,companies:branches_list,/companies/branches/,REDIRECT,302,
anonymous,companies:branch_add,/companies/branches/add/,REDIRECT,302,
anonymous,companies:branch_edit,/companies/branches/1/edit/,REDIRECT,302,
anonymous,companies:branch_delete,/companies/branches/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
anonymous,companies:departments_list,/companies/departments/,REDIRECT,302,
anonymous,companies:department_add,/companies/departments/add/,REDIRECT,302,
anonymous,companies:department_edit,/companies/departments/1/edit/,REDIRECT,302,
anonymous,companies:department_delete,/companies/departments/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
anonymous,companies:shifts_list,/companies/shifts/,REDIRECT,302,
anonymous,companies:shift_add,/companies/shifts/add/,REDIRECT,302,
anonymous,companies:shift_edit,/companies/shifts/1/edit/,REDIRECT,302,
anonymous,companies:shift_delete,/companies/shifts/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
anonymous,companies:approval_flows,/companies/approval-flows/,REDIRECT,302,
anonymous,companies:delegations,/companies/delegations/,REDIRECT,302,
anonymous,companies:delegation_add,/companies/delegations/add/,REDIRECT,302,
anonymous,companies:delegation_deactivate,/companies/delegations/1/deactivate/,SKIPPED,,Destructive or special route — skipped for safety
anonymous,companies:notification_settings,/companies/notification-settings/,REDIRECT,302,
anonymous,leaves:leave_types_list,/leaves/types/,REDIRECT,302,
anonymous,leaves:leave_type_add,/leaves/types/add/,REDIRECT,302,
anonymous,leaves:leave_type_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_type_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_requests_list,/leaves/,REDIRECT,302,
anonymous,leaves:leave_request_add,/leaves/add/,REDIRECT,302,
anonymous,leaves:leave_request_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,leaves:leave_balances,/leaves/balances/,REDIRECT,302,
anonymous,leaves:set_leave_balance,/leaves/balances/set/,REDIRECT,302,
anonymous,requests_app:list,/requests/,REDIRECT,302,
anonymous,requests_app:add,/requests/add/,REDIRECT,302,
anonymous,requests_app:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,requests_app:approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,requests_app:reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,requests_app:cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,reports:home,/reports/,REDIRECT,302,
anonymous,reports:attendance,/reports/attendance/,REDIRECT,302,
anonymous,reports:late,/reports/late/,REDIRECT,302,
anonymous,reports:leaves,/reports/leaves/,REDIRECT,302,
anonymous,reports:field,/reports/field/,REDIRECT,302,
anonymous,reports:employees,/reports/employees/,REDIRECT,302,
anonymous,employee_list,/employees/,REDIRECT,302,
anonymous,employee_add,/employees/add/,REDIRECT,302,
anonymous,employee_create,/employees/add/,REDIRECT,302,
anonymous,add_employee,/employees/add/,REDIRECT,302,
anonymous,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_print,/employees/print/,REDIRECT,302,
anonymous,employee_print_all,/employees/print/,REDIRECT,302,
anonymous,employees_print,/employees/print/,REDIRECT,302,
anonymous,employees_print_all,/employees/print/,REDIRECT,302,
anonymous,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
anonymous,my_balance_view,/employees/my-balance/,REDIRECT,302,
anonymous,employee_balance,/employees/my-balance/,REDIRECT,302,
anonymous,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
anonymous,employee_deductions,/employees/my-deductions/,REDIRECT,302,
anonymous,employee_search_api,/employees/api/search/,REDIRECT,302,
anonymous,manager_options_api,/employees/api/manager-options/,REDIRECT,302,
anonymous,hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
anonymous,employee_list,/employees/,REDIRECT,302,
anonymous,employee_add,/employees/add/,REDIRECT,302,
anonymous,employee_create,/employees/add/,REDIRECT,302,
anonymous,add_employee,/employees/add/,REDIRECT,302,
anonymous,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_print,/employees/print/,REDIRECT,302,
anonymous,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
anonymous,my_balance_view,/employees/my-balance/,REDIRECT,302,
anonymous,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
anonymous,employee_search_api,/employees/api/search/,REDIRECT,302,
super_admin,landing:home,/,REDIRECT,302,
super_admin,landing:about,/about/,OK,200,
super_admin,landing:contact,/contact/,OK,200,
super_admin,landing:pricing,/pricing/,OK,200,
super_admin,landing:free_trial,/free-trial/,OK,200,
super_admin,landing:free_trial_success,/free-trial/success/,REDIRECT,302,
super_admin,login,/login/,REDIRECT,302,
super_admin,logout,/logout/,SKIPPED,,Destructive or special route — skipped for safety
super_admin,password_reset,/password-reset/,OK,200,
super_admin,password_reset_done,/password-reset/done/,OK,200,
super_admin,password_reset_confirm,,UNRESOLVED,,"Missing sample kwargs: ['uidb64', 'token']"
super_admin,password_reset_complete,/password-reset-complete/,OK,200,
super_admin,password_change,/password-change/,OK,200,
super_admin,password_change_done,/password-change/done/,OK,200,
super_admin,dashboard,/dashboard/,OK,200,
super_admin,global_search,/search/,OK,200,
super_admin,offline,/offline/,OK,200,
super_admin,manifest,/manifest.json,OK,200,
super_admin,service_worker,/sw.js,OK,200,
super_admin,accounts:login_settings,/accounts/login-settings/,OK,200,
super_admin,accounts:profile,/accounts/profile/,OK,200,
super_admin,accounts:profile_update,/accounts/profile/update/,REDIRECT,302,
super_admin,accounts:notifications,/accounts/notifications/,OK,200,
super_admin,accounts:send_employee_notification,/accounts/notifications/send/,OK,200,
super_admin,accounts:push_subscribe,/accounts/push-subscribe/,HTTP_405,405,
super_admin,accounts:push_unsubscribe,/accounts/push-unsubscribe/,HTTP_405,405,
super_admin,employees:folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
super_admin,employees:folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:search_api,/employees/api/search/,OK,200,
super_admin,employees:manager_options_api,/employees/api/manager-options/,OK,200,
super_admin,employees:hierarchy_manage,/employees/hierarchy/,OK,200,
super_admin,employees:add,/employees/add/,OK,200,
super_admin,employees:print_all,/employees/print/,OK,200,
super_admin,employees:my_balance,/employees/my-balance/,OK,200,
super_admin,employees:my_deductions,/employees/my-deductions/,OK,200,
super_admin,employees:edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:create_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:deactivate_account,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:reset_password,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:list,/employees/,OK,200,
super_admin,employees:employee_list,/employees/,OK,200,
super_admin,employees:employee_add,/employees/add/,OK,200,
super_admin,employees:employee_create,/employees/add/,OK,200,
super_admin,employees:add_employee,/employees/add/,OK,200,
super_admin,employees:employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_print,/employees/print/,OK,200,
super_admin,employees:employee_print_all,/employees/print/,OK,200,
super_admin,employees:employees_print,/employees/print/,OK,200,
super_admin,employees:employees_print_all,/employees/print/,OK,200,
super_admin,employees:employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,employees:employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
super_admin,employees:my_balance_view,/employees/my-balance/,OK,200,
super_admin,employees:employee_balance,/employees/my-balance/,OK,200,
super_admin,employees:my_deductions_view,/employees/my-deductions/,OK,200,
super_admin,employees:employee_deductions,/employees/my-deductions/,OK,200,
super_admin,employees:employee_search_api,/employees/api/search/,OK,200,
super_admin,employees:manager_options_api,/employees/api/manager-options/,OK,200,
super_admin,employees:hierarchy_manage,/employees/hierarchy/,OK,200,
super_admin,attendance:check_in,/attendance/check-in/,OK,200,
super_admin,attendance:list,/attendance/,OK,200,
super_admin,attendance:check_in_old,/attendance/check-in/,OK,200,
super_admin,attendance:api_check_in,/attendance/api/check-in/,HTTP_405,405,
super_admin,attendance:api_check_out,/attendance/api/check-out/,HTTP_405,405,
super_admin,attendance:visits,/attendance/visits/,OK,200,
super_admin,attendance:visit_add,/attendance/visits/add/,OK,200,
super_admin,attendance:live_map,/attendance/map/,OK,200,
super_admin,attendance:api_live_locations,/attendance/api/live-locations/,OK,200,
super_admin,attendance:tracking,/attendance/tracking/,OK,200,
super_admin,attendance:api_track,/attendance/api/track/,HTTP_405,405,
super_admin,attendance:tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
super_admin,attendance:monitor,/attendance/monitor/,OK,200,
super_admin,attendance:api_monitor,/attendance/api/monitor/,OK,200,
super_admin,attendance:attendance_list,/attendance/,OK,200,
super_admin,attendance:check_in_page_old,/attendance/check-in/,OK,200,
super_admin,attendance:visits_list,/attendance/visits/,OK,200,
super_admin,attendance:tracking_page,/attendance/tracking/,OK,200,
super_admin,attendance:employee_tracking_detail,,UNRESOLVED,,Missing sample kwargs: ['employee_id']
super_admin,attendance:field_employees_monitor,/attendance/monitor/,OK,200,
super_admin,attendance:api_track_location,/attendance/api/track/,HTTP_405,405,
super_admin,attendance:api_monitor_data,/attendance/api/monitor/,OK,200,
super_admin,attendance:late_notifications,/attendance/late-notifications/,OK,200,
super_admin,attendance:late_notification_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,attendance:my_warnings,/attendance/my-warnings/,OK,200,
super_admin,attendance:schedule_week,/attendance/schedule/,OK,200,
super_admin,attendance:assignment_add,/attendance/schedule/assignment/,OK,200,
super_admin,attendance:stealth_manage,/attendance/stealth-manage/,OK,200,
super_admin,attendance:stealth_alerts,/attendance/stealth-alerts/,OK,200,
super_admin,attendance:api_stealth_location,/attendance/api/stealth-location/,OK,200,
super_admin,attendance:override,,UNRESOLVED,,Missing sample kwargs: ['pk']
super_admin,subscriptions:upsell,/subscriptions/upgrade/module/payroll/,OK,200,
super_admin,subscriptions:admin_dashboard,/subscriptions/,EXCEPTION,,unsupported operand type(s) for +: 'decimal.Decimal' and 'float'
super_admin,subscriptions:plans_list,/subscriptions/plans/,OK,200,
super_admin,subscriptions:subscriptions_list,/subscriptions/subscriptions/,OK,200,
super_admin,subscriptions:create,/subscriptions/subscriptions/create/,OK,200,
super_admin,subscriptions:detail,/subscriptions/subscriptions/1/,OK,200,
super_admin,subscriptions:upgrade,/subscriptions/subscriptions/1/upgrade/,REDIRECT,302,
super_admin,subscriptions:extend,/subscriptions/subscriptions/1/extend/,REDIRECT,302,
super_admin,subscriptions:cancel,/subscriptions/subscriptions/1/cancel/,REDIRECT,302,
super_admin,subscriptions:activate,/subscriptions/subscriptions/1/activate/,REDIRECT,302,
super_admin,subscriptions:my_subscription,/subscriptions/my-subscription/,OK,200,
super_admin,subscriptions:my_plan,/subscriptions/my-plan/,OK,200,
super_admin,subscriptions:upgrade_plan,/subscriptions/upgrade/,OK,200,
super_admin,subscriptions:feature_locked,/subscriptions/feature-locked/,OK,200,
super_admin,subscriptions:contact_sales,/subscriptions/contact-sales/,OK,200,
super_admin,companies:charter_print_signature,,UNRESOLVED,,Missing sample kwargs: ['signature_id']
super_admin,companies:charter_acceptance_status,/companies/charter/1/acceptance-status/,FORBIDDEN,403,
super_admin,companies:charter_sign,/companies/charter/1/sign/,OK,200,
super_admin,companies:settings,/companies/settings/,OK,200,
super_admin,companies:charter,/companies/charter/,OK,200,
super_admin,companies:charter_accept,/companies/charter/accept/,REDIRECT,302,
super_admin,companies:charter_manage,/companies/charter/manage/,OK,200,
super_admin,companies:policies,/companies/policies/,OK,200,
super_admin,companies:branches_list,/companies/branches/,OK,200,
super_admin,companies:branch_add,/companies/branches/add/,OK,200,
super_admin,companies:branch_edit,/companies/branches/1/edit/,OK,200,
super_admin,companies:branch_delete,/companies/branches/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
super_admin,companies:departments_list,/companies/departments/,FORBIDDEN,403,
super_admin,companies:department_add,/companies/departments/add/,OK,200,
super_admin,companies:department_edit,/companies/departments/1/edit/,OK,200,
super_admin,companies:department_delete,/companies/departments/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
